usuario_id,total_compras,total_productos,gasto_total,gasto_promedio_por_compra,desviacion_gasto,primera_compra,ultima_compra,dias_actividad,frecuencia_promedio_compras,compras_ultimos_3_meses,dias_desde_ultima_compra,prop_recoger_en_tienda,metodo_pago_predominante,num_tipos_unicos,num_marcas_unicas,num_categorias_unicas,tipos_comprados,marcas_compradas,categorias_compradas,colores_comprados,tallas_compradas,Cluster
592,3,13,12140,1517.5,1217.197088,11/05/2025 05:32,17/07/2025 23:36,67,0.0441,8,2,1,transferencia,5,1,1,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'SHORT']",O,['NIÑO'],"Azul, Azul fuerte, Blanco, Negro, Rosa, Verde mate",['M'],0
593,4,23,20627,1718.916667,757.177595,10/04/2025 01:49,21/06/2025 18:48,72,0.0548,5,28,2,transferencia,7,1,2,"['CAMISA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'CONJUNTO VESTIDO', 'GUAYABERA', 'PANTALON', 'VESTIDO']",O,"['NIÑA', 'NIÑO']","Azul marino, Beige, Blanco, Morado, Rosa, Verde","['M', 'O']",1
594,4,17,15774,1577.4,1232.814357,04/03/2025 07:24,11/07/2025 22:25,129,0.0308,3,8,0.75,efectivo,4,1,1,"['CONJUNTO', 'CONJUNTO VESTIDO', 'PANTALON', 'VESTIDO']",O,['NIÑA'],"Azul fuerte, Azul mate, Blanco, Morado, Rojo, Vino",['M'],1
595,4,21,14870,1239.166667,398.778517,22/01/2025 23:56,12/06/2025 04:36,141,0.0282,6,37,3,efectivo,4,1,2,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'SUDADERA']",O,"['NIÑA', 'NIÑO']","Azul, Beige, Blanco, Negro, Rojo, Rosa, Verde","['M', 'S']",2
596,3,16,13560,1937.142857,1101.644411,25/02/2025 09:27,14/06/2025 01:27,109,0.0273,4,35,0.6667,transferencia,5,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'SUDADERA', 'VESTIDO']",O,['NIÑA'],"Azul, Blanco, Rojo, Rosa, Verde, Vino","['M', 'S']",1
597,4,21,21113,1919.363636,1019.918203,03/04/2025 01:09,17/07/2025 13:24,105,0.0377,7,2,1.75,efectivo,4,1,2,"['CAMISA', 'CONJUNTO', 'PLAYERA', 'VESTIDO']",O,"['NIÑA', 'NIÑO']","Azul, Azul fuerte, Azul mate, Blanco, Morado, Rojo, Rosa, Verde",['M'],2
598,3,14,13120,1874.285714,1181.026879,01/02/2025 18:40,15/03/2025 07:08,42,0.0698,0,126,1.6667,efectivo,3,1,1,"['CONJUNTO', 'GUAYABERA', 'VESTIDO']",O,['NIÑA'],"Azul marino, Blanco, Rosa, Verde, Vino","['M', 'O', 'S']",1
599,3,10,11760,1680,810.431984,10/04/2025 01:25,20/05/2025 12:11,40,0.0732,5,60,1,transferencia,3,1,1,"['CONJUNTO', 'CONJUNTO VESTIDO', 'VESTIDO']",O,['NIÑA'],"Azul marino, Blanco, Morado, Rosa",['M'],1
600,4,17,12950,1295,567.472466,02/03/2025 07:51,18/06/2025 14:21,108,0.0367,3,31,1.25,efectivo,4,1,1,"['CAMISA', 'CONJUNTO', 'PLAYERA', 'SACO']",O,['NIÑO'],"Azul, Beige, Cafe, Gris, Naranja, Negro, Verde mate",['M'],0
601,3,12,8840,982.222222,315.023025,20/01/2025 16:11,22/05/2025 16:32,122,0.0244,4,58,1,transferencia,5,1,1,"['CAMISA', 'CONJUNTO', 'PLAYERA', 'SACO', 'SUDADERA']",O,['NIÑO'],"Azul, Azul fuerte, Beige, Gris, Naranja, Rojo, Rosa",['M'],0
602,4,22,20702,1725.166667,959.248129,10/02/2025 16:11,05/06/2025 17:21,115,0.0345,7,44,0.75,transferencia,6,1,3,"['CAMISA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'PLAYERA', 'SUDADERA', 'VESTIDO']",O,"['NIÑA', 'NIÑO', 'RECIÉN NACIDO']","Azul, Azul fuerte, Beige, Blanco, Cafe, Rosa, Verde","['M', 'S']",2
603,3,16,10210,1134.444444,652.399181,27/02/2025 17:48,08/06/2025 05:38,101,0.0294,4,41,1.3333,transferencia,5,1,1,"['CAMISA', 'CONJUNTO', 'GUAYABERA LARGA', 'SHORT', 'SUDADERA']",O,['NIÑO'],"Azul, Azul fuerte, Beige, Blanco, Negro, Rojo, Rosa, Vino",['M'],0
604,3,13,13070,1633.75,1138.188665,30/01/2025 11:36,08/05/2025 14:56,98,0.0303,3,72,2,transferencia,3,1,2,"['CONJUNTO', 'GUAYABERA', 'PLAYERA']",O,"['NIÑA', 'NIÑO']","Amarillo, Azul marino, Blanco, Gris, Verde, Verde mate","['M', 'O']",2
605,3,16,17110,1901.111111,1173.460641,19/01/2025 16:45,12/06/2025 10:56,144,0.0207,3,37,2,transferencia,4,1,3,"['CAMISA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'SUDADERA']",O,"['NIÑA', 'NIÑO', 'RECIÉN NACIDO']","Azul fuerte, Beige, Blanco, Gris, Rosa",['M'],2
606,4,21,17478,1456.5,782.53312,25/02/2025 17:29,02/07/2025 22:31,127,0.0313,2,17,2,efectivo,6,1,2,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'CONJUNTO VESTIDO', 'VESTIDO']",O,"['NIÑA', 'NIÑO']","Azul fuerte, Azul marino, Azul mate, Beige, Blanco, Morado, Negro, Rosa, Verde, Verde mate",['M'],2
607,4,17,14830,1483,717.105989,31/03/2025 09:52,01/07/2025 03:26,92,0.043,5,18,1.5,efectivo,4,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'VESTIDO']",O,['NIÑA'],"Blanco, Morado, Rosa, Verde, Vino","['M', 'S']",1
608,3,12,11171,1595.857143,882.091739,22/04/2025 15:46,30/06/2025 19:52,69,0.0429,7,19,2.3333,transferencia,4,1,1,"['CONJUNTO', 'CONJUNTO VESTIDO', 'GUAYABERA', 'VESTIDO']",O,['NIÑA'],"Blanco, Rosa, Verde","['M', 'O', 'S']",1
609,3,17,12501,1250.1,520.3,06/05/2025 18:02,13/07/2025 23:08,68,0.0435,10,6,1,transferencia,4,1,3,"['CAMISA', 'CONJUNTO', 'GUAYABERA', 'SUDADERA']",O,"['NIÑA', 'NIÑO', 'RECIÉN NACIDO']","Azul, Azul marino, Blanco, Cafe, Gris, Rojo, Rosa",['M'],2
610,3,11,10138,1267.25,992.938914,20/02/2025 08:31,15/05/2025 04:26,84,0.0353,3,65,2.6667,efectivo,5,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'PANTALON', 'VESTIDO']",O,['NIÑA'],"Azul fuerte, Blanco, Negro, Rosa, Verde",['M'],1
611,3,17,16409,1640.9,893.116616,07/03/2025 19:54,15/04/2025 06:36,39,0.075,0,95,3.3333,transferencia,4,1,1,"['CAMISA', 'CONJUNTO', 'CONJUNTO CAMISA', 'PLAYERA']",O,['NIÑO'],"Amarillo, Azul, Beige, Blanco, Naranja, Rosa",['M'],0
612,3,14,12840,1605,704.237176,04/02/2025 06:52,02/07/2025 14:55,148,0.0201,6,17,1,transferencia,5,1,1,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'GUAYABERA LARGA', 'SACO']",O,['NIÑO'],"Amarillo, Azul, Azul fuerte, Blanco, Gris, Negro, Verde mate",['M'],0
613,4,15,16429,1642.9,781.287201,10/03/2025 02:38,18/06/2025 20:10,100,0.0396,5,31,1.25,transferencia,5,1,1,"['CONJUNTO', 'CONJUNTO VESTIDO', 'PANTALON', 'SUDADERA', 'VESTIDO']",O,['NIÑA'],"Azul, Blanco, Rosa, Verde, Vino","['M', 'S']",1
614,3,14,12350,1372.222222,933.330688,26/03/2025 13:12,31/03/2025 23:07,5,0.5,0,110,2,efectivo,7,1,2,"['CAMISA', 'CONJUNTO', 'PANTALON', 'PLAYERA', 'SACO', 'SHORT', 'VESTIDO']",O,"['NIÑA', 'NIÑO']","Azul, Azul fuerte, Azul mate, Blanco, Negro, Rosa, Verde",['M'],0
615,4,18,12889,1288.9,770.718425,28/04/2025 18:32,17/06/2025 07:05,50,0.0784,10,32,0,efectivo,6,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'GUAYABERA', 'PANTALON', 'VESTIDO']",O,['NIÑA'],"Azul fuerte, Azul marino, Morado, Rojo, Rosa, Verde","['M', 'O', 'S']",1
616,3,15,12500,1250,872.84592,26/01/2025 19:55,29/04/2025 14:00,93,0.0319,4,81,0,efectivo,6,1,3,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'CONJUNTO CAMISA', 'SACO', 'SUDADERA']",O,"['NIÑA', 'NIÑO', 'RECIÉN NACIDO']","Amarillo, Azul, Azul marino, Blanco, Negro, Rojo, Rosa","['M', 'S']",2
617,3,13,11861,1694.428571,917.147107,16/04/2025 09:16,16/07/2025 00:19,91,0.0326,3,3,0.6667,efectivo,4,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'PANTALON']",O,['NIÑA'],"Amarillo, Azul fuerte, Azul marino, Beige, Blanco, Rosa",['M'],1
618,4,19,14260,1296.363636,987.96644,29/03/2025 07:06,26/05/2025 07:11,58,0.0678,9,54,0.75,transferencia,8,1,1,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'GUAYABERA', 'PLAYERA', 'SACO', 'SHORT']",O,['NIÑO'],"Azul, Azul fuerte, Beige, Blanco, Gris, Negro, Rojo",['M'],0
619,3,15,14540,1454,934.336128,19/01/2025 07:32,02/04/2025 08:04,73,0.0405,0,108,2.3333,efectivo,7,1,1,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'GUAYABERA', 'GUAYABERA LARGA', 'PLAYERA', 'SHORT']",O,['NIÑO'],"Azul, Azul marino, Blanco, Naranja, Rojo, Rosa, Verde","['M', 'S']",0
620,3,9,9070,1295.714286,846.064117,02/02/2025 10:26,02/06/2025 18:05,120,0.0248,4,47,0.6667,efectivo,4,1,1,"['CONJUNTO', 'GUAYABERA', 'SUDADERA', 'VESTIDO']",O,['NIÑA'],"Azul, Azul mate, Blanco, Rosa, Verde","['M', 'O']",1
622,4,20,17658,1765.8,964.909716,20/01/2025 23:22,17/06/2025 18:39,148,0.0268,6,32,1.5,efectivo,6,1,1,"['CAMISA', 'CONJUNTO', 'CONJUNTO CAMISA', 'SACO', 'SHORT', 'SUDADERA']",O,['NIÑO'],"Amarillo, Azul, Azul marino, Blanco, Gris, Negro, Rojo",['M'],0
624,3,12,11041,1577.285714,1124.100239,16/03/2025 08:34,10/07/2025 00:26,116,0.0256,5,9,0.6667,transferencia,4,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'GUAYABERA']",O,['NIÑA'],"Azul, Blanco, Negro, Rosa, Verde","['M', 'O']",1
625,3,12,13228,1653.5,1182.42357,17/02/2025 17:41,18/07/2025 05:56,151,0.0197,3,1,2.6667,efectivo,5,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'PANTALON', 'VESTIDO']",O,['NIÑA'],"Azul, Blanco, Negro, Rosa, Verde","['M', 'S']",1
626,3,13,8860,984.444444,730.997965,20/02/2025 18:10,21/06/2025 00:32,121,0.0246,6,28,1.3333,transferencia,5,1,2,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'CONJUNTO VESTIDO']",O,"['NIÑA', 'NIÑO']","Azul, Blanco, Morado, Rosa, Verde",['M'],2
627,4,13,13118,1311.8,622.704713,20/02/2025 23:18,03/07/2025 15:54,133,0.0299,7,16,0.5,transferencia,5,1,1,"['CONJUNTO', 'CONJUNTO VESTIDO', 'PANTALON', 'SUDADERA', 'VESTIDO']",O,['NIÑA'],"Azul fuerte, Blanco, Rojo, Rosa, Verde","['M', 'S']",1
628,4,18,18429,2047.666667,928.508003,14/03/2025 06:57,03/05/2025 01:29,50,0.0784,3,77,2.25,efectivo,5,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'PANTALON', 'VESTIDO']",O,['NIÑA'],"Azul, Beige, Blanco, Rosa",['M'],1
629,4,22,19659,1512.230769,803.600375,11/03/2025 14:31,01/05/2025 02:10,51,0.0769,6,79,2.5,efectivo,5,1,1,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'SACO', 'SUDADERA']",O,['NIÑO'],"Amarillo, Azul, Azul marino, Beige, Blanco, Negro, Rosa",['M'],0
630,4,17,15780,1434.545455,821.477202,16/02/2025 16:12,18/05/2025 00:19,91,0.0435,8,62,0.5,transferencia,6,1,2,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'GUAYABERA', 'SHORT']",O,"['NIÑA', 'NIÑO']","Amarillo, Beige, Blanco, Cafe, Negro, Rosa, Verde","['M', 'O']",2
631,3,10,8840,1262.857143,680.372047,03/03/2025 00:43,21/06/2025 11:54,110,0.027,5,28,1.6667,efectivo,5,1,1,"['CAMISA', 'CONJUNTO', 'GUAYABERA LARGA', 'PLAYERA', 'SUDADERA']",O,['NIÑO'],"Amarillo, Azul marino, Blanco, Gris, Rosa",['M'],0
632,3,9,7976,1329.333333,816.39914,18/02/2025 08:08,05/07/2025 15:10,137,0.0217,2,14,1.3333,transferencia,5,1,3,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'SUDADERA', 'VESTIDO']",O,"['NIÑA', 'NIÑO', 'RECIÉN NACIDO']","Azul, Blanco, Rosa, Vino",['M'],2
633,4,15,11840,1315.555556,556.718782,09/02/2025 14:58,28/05/2025 17:29,108,0.0367,2,52,2.25,efectivo,6,1,1,"['CAMISA', 'CONJUNTO', 'CONJUNTO CAMISA', 'PLAYERA', 'SACO', 'SUDADERA']",O,['NIÑO'],"Azul, Blanco, Gris, Negro, Rojo",['M'],0
634,3,19,13247,1324.7,819.024304,17/03/2025 21:57,14/04/2025 05:59,28,0.1034,0,96,0,transferencia,5,1,2,"['CAMISA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'PANTALON', 'SHORT']",O,"['NIÑA', 'NIÑO']","Azul fuerte, Beige, Blanco, Gris, Negro, Rojo, Verde, Vino",['M'],2
635,4,21,18537,1544.75,961.161548,06/03/2025 00:06,03/05/2025 20:58,58,0.0678,2,77,1.25,efectivo,4,1,1,"['CAMISA', 'CONJUNTO', 'PLAYERA', 'SHORT']",O,['NIÑO'],"Azul marino, Beige, Blanco, Naranja, Negro, Rosa, Verde mate",['M'],0
636,3,14,11130,1236.666667,731.710325,29/03/2025 04:52,28/05/2025 07:11,60,0.0492,3,52,1.3333,efectivo,3,1,1,"['CAMISA', 'CONJUNTO', 'PLAYERA']",O,['NIÑO'],"Amarillo, Beige, Blanco, Gris, Rojo, Verde mate",['M'],0
637,4,22,17710,1265,670.444948,24/03/2025 21:19,01/07/2025 06:30,99,0.04,8,18,1.75,transferencia,7,1,1,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'GUAYABERA', 'PLAYERA', 'SACO']",O,['NIÑO'],"Azul fuerte, Azul marino, Blanco, Gris, Negro, Rojo, Rosa",['M'],0
638,4,17,15408,1712,932.237929,19/04/2025 07:06,05/07/2025 13:31,77,0.0513,9,14,0.5,transferencia,4,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'GUAYABERA']",O,['NIÑA'],"Amarillo, Blanco, Morado, Rosa, Verde","['M', 'O']",1
639,4,15,14377,1437.7,625.459199,16/02/2025 05:58,08/07/2025 15:49,142,0.028,2,11,1.25,efectivo,5,1,1,"['CONJUNTO', 'CONJUNTO GUAYABERA', 'CONJUNTO VESTIDO', 'PANTALON', 'VESTIDO']",O,['NIÑA'],"Azul, Azul fuerte, Azul mate, Blanco, Rosa",['M'],1
640,4,15,14013,1401.3,618.448713,19/01/2025 11:21,11/05/2025 06:51,112,0.0354,3,69,1.25,efectivo,7,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'GUAYABERA', 'PANTALON', 'SUDADERA', 'VESTIDO']",O,['NIÑA'],"Amarillo, Azul, Blanco, Rojo, Rosa, Verde","['M', 'O']",1
641,3,12,8000,1000,659.412617,01/02/2025 16:22,09/06/2025 23:02,128,0.0233,3,40,0,efectivo,6,1,1,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'PLAYERA', 'SHORT']",O,['NIÑO'],"Azul, Beige, Blanco, Negro, Rosa, Verde mate",['M'],0
642,3,12,10798,1199.777778,522.728265,28/02/2025 00:30,01/05/2025 01:54,62,0.0476,4,79,1.6667,efectivo,6,1,2,"['CAMISA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'PLAYERA', 'SHORT', 'VESTIDO']",O,"['NIÑA', 'NIÑO']","Azul fuerte, Beige, Blanco, Negro, Rosa, Verde","['M', 'S']",2
643,3,13,13814,1973.428571,522.702553,06/04/2025 08:52,25/06/2025 23:18,80,0.037,4,24,1.6667,efectivo,5,1,1,"['CONJUNTO', 'CONJUNTO VESTIDO', 'GUAYABERA', 'SUDADERA', 'VESTIDO']",O,['NIÑA'],"Blanco, Rojo, Rosa, Verde","['M', 'O']",1
644,3,10,8570,1428.333333,1256.826913,03/05/2025 13:11,18/05/2025 12:23,15,0.1875,6,62,0,transferencia,5,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'PLAYERA', 'SHORT']",O,['NIÑO'],"Azul, Beige, Blanco, Naranja, Rojo",['M'],0
645,3,9,6991,998.714286,658.776943,01/02/2025 14:46,08/02/2025 06:08,7,0.375,0,161,0.6667,efectivo,5,1,2,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'SHORT', 'VESTIDO']",O,"['NIÑA', 'NIÑO']","Azul, Azul mate, Blanco, Negro, Rosa",['M'],2
646,4,17,19430,1494.615385,808.242304,14/04/2025 22:03,04/07/2025 06:57,81,0.0488,10,15,0.75,transferencia,8,1,1,"['CAMISA', 'CONJUNTO', 'CONJUNTO CAMISA', 'CONJUNTO GUAYABERA', 'GUAYABERA LARGA', 'SACO', 'SHORT', 'SUDADERA']",O,['NIÑO'],"Azul, Azul marino, Beige, Blanco, Negro",['M'],0
647,3,14,10328,1147.555556,578.902239,06/05/2025 13:09,06/06/2025 07:58,31,0.0938,9,43,2,efectivo,5,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'PANTALON', 'VESTIDO']",O,['NIÑA'],"Azul, Azul mate, Blanco, Morado, Rosa, Verde","['M', 'S']",1
648,4,19,17550,1595.454545,868.241312,25/01/2025 18:46,09/06/2025 15:41,135,0.0294,3,40,1.25,efectivo,6,1,1,"['CONJUNTO', 'CONJUNTO GUAYABERA', 'CONJUNTO VESTIDO', 'GUAYABERA', 'PANTALON', 'VESTIDO']",O,['NIÑA'],"Azul, Blanco, Rosa, Verde","['M', 'O', 'S']",1
649,3,10,9632,1376,478.983149,28/01/2025 19:28,18/06/2025 07:34,141,0.0211,2,31,0.6667,transferencia,4,1,1,"['CHAMARRA', 'CONJUNTO', 'PANTALON', 'VESTIDO']",O,['NIÑA'],"Azul, Blanco, Rosa",['M'],1
650,4,16,13780,1252.727273,1007.942016,20/01/2025 12:23,09/07/2025 03:32,170,0.0234,6,10,1.75,efectivo,7,1,3,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'PLAYERA', 'SACO', 'SUDADERA']",O,"['NIÑA', 'NIÑO', 'RECIÉN NACIDO']","Azul, Azul marino, Beige, Blanco, Cafe, Gris, Naranja, Rojo",['M'],2
651,3,8,6950,992.857143,457.843214,07/03/2025 02:16,22/06/2025 18:47,107,0.0278,5,27,1.3333,transferencia,4,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'VESTIDO']",O,['NIÑA'],"Azul, Blanco, Negro, Rosa, Vino",['M'],1
653,4,16,14560,1456,1176.79395,27/01/2025 07:05,28/06/2025 14:11,152,0.0261,3,21,1,efectivo,4,1,1,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'SHORT']",O,['NIÑO'],"Azul, Azul fuerte, Azul marino, Beige, Blanco, Rosa, Verde mate",['M'],0
654,3,19,15568,1556.8,978.684914,01/03/2025 02:47,06/06/2025 21:30,97,0.0306,3,43,1.3333,efectivo,7,1,1,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'CONJUNTO CAMISA', 'GUAYABERA', 'SHORT', 'SUDADERA']",O,['NIÑO'],"Amarillo, Azul, Beige, Blanco, Rojo, Verde mate",['M'],0
655,3,15,10495,1049.5,428.562539,03/02/2025 10:07,10/04/2025 12:34,66,0.0448,0,100,2,transferencia,7,1,2,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'GUAYABERA', 'PANTALON', 'SUDADERA']",O,"['NIÑA', 'NIÑO']","Amarillo, Azul, Azul fuerte, Negro, Rojo, Rosa, Verde","['M', 'O']",2
656,4,16,15108,1510.8,857.37609,08/04/2025 07:11,05/07/2025 23:15,88,0.0449,7,14,1.75,transferencia,5,1,2,"['CAMISA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'PANTALON', 'PLAYERA']",O,"['NIÑA', 'NIÑO']","Amarillo, Azul fuerte, Azul marino, Blanco, Naranja, Rojo, Rosa",['M'],2
657,3,14,15917,1989.625,744.072231,21/01/2025 17:14,08/03/2025 06:21,46,0.0638,0,133,0,transferencia,4,1,2,"['CONJUNTO', 'PANTALON', 'SACO', 'VESTIDO']",O,"['NIÑA', 'NIÑO']","Azul, Azul fuerte, Blanco, Morado, Negro, Rosa",['M'],1
658,3,17,14629,1625.444444,878.627353,24/02/2025 08:48,11/07/2025 19:54,137,0.0217,6,8,2,transferencia,3,1,1,"['CHAMARRA', 'PANTALON', 'VESTIDO']",O,['NIÑA'],"Azul, Beige, Blanco, Morado, Rosa, Verde","['M', 'S']",1
659,3,11,7727,965.875,601.453747,08/05/2025 08:24,05/07/2025 03:49,58,0.0508,8,14,0,efectivo,5,1,1,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'GUAYABERA', 'PLAYERA']",O,['NIÑO'],"Azul, Beige, Blanco, Gris, Rojo, Verde","['M', 'S']",0
660,3,18,15920,1768.888889,883.131354,08/03/2025 13:35,01/07/2025 06:57,115,0.0259,2,18,1,efectivo,7,1,1,"['CAMISA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'PLAYERA', 'SACO', 'SHORT', 'SUDADERA']",O,['NIÑO'],"Azul, Azul fuerte, Beige, Blanco, Negro, Verde","['M', 'S']",0
661,4,20,17360,1578.181818,897.519999,15/02/2025 07:27,28/05/2025 15:40,102,0.0388,3,52,2.25,efectivo,7,1,1,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'GUAYABERA', 'PLAYERA', 'SACO']",O,['NIÑO'],"Azul marino, Beige, Blanco, Negro, Rojo, Rosa",['M'],0
662,4,23,17476,1588.727273,803.425517,20/01/2025 01:35,05/05/2025 07:02,105,0.0377,2,75,2,efectivo,5,1,2,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'PLAYERA']",O,"['NIÑA', 'NIÑO']","Amarillo, Beige, Blanco, Gris, Naranja, Rojo, Verde",['M'],2
663,3,16,15040,1367.272727,534.451136,12/04/2025 16:06,15/06/2025 02:50,64,0.0462,7,34,1.3333,transferencia,4,1,2,"['CAMISA', 'CONJUNTO', 'SACO', 'SUDADERA']",O,"['NIÑA', 'NIÑO']","Azul, Azul marino, Beige, Blanco, Gris, Rosa, Verde","['M', 'S']",2
665,4,21,17090,1424.166667,967.113043,09/02/2025 09:36,25/05/2025 20:04,105,0.0377,4,55,1,transferencia,5,1,1,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'SUDADERA']",O,['NIÑO'],"Amarillo, Azul, Azul marino, Beige, Blanco, Cafe, Verde","['M', 'S']",0
666,3,13,8130,813,326.069011,25/01/2025 22:29,13/04/2025 23:50,78,0.038,0,97,2.3333,efectivo,4,1,1,"['CAMISA', 'CONJUNTO', 'SHORT', 'SUDADERA']",O,['NIÑO'],"Amarillo, Azul fuerte, Beige, Blanco, Negro, Rosa, Verde","['M', 'S']",0
667,3,12,11260,1608.571429,634.247103,12/05/2025 06:41,05/06/2025 02:11,24,0.12,7,44,0.6667,transferencia,4,1,1,"['CONJUNTO', 'CONJUNTO VESTIDO', 'GUAYABERA', 'VESTIDO']",O,['NIÑA'],"Azul mate, Blanco, Morado, Rosa, Verde","['M', 'O']",1
668,3,17,17890,2236.25,926.686807,05/02/2025 03:18,30/06/2025 20:14,145,0.0205,5,19,1,transferencia,6,1,1,"['CONJUNTO', 'CONJUNTO GUAYABERA', 'CONJUNTO VESTIDO', 'GUAYABERA', 'SUDADERA', 'VESTIDO']",O,['NIÑA'],"Azul, Azul marino, Blanco, Morado, Rojo, Verde","['M', 'O']",1
669,4,20,17109,1710.9,932.573691,09/02/2025 16:42,12/06/2025 07:49,123,0.0323,3,37,2,transferencia,3,1,1,"['CHAMARRA', 'CONJUNTO', 'VESTIDO']",O,['NIÑA'],"Amarillo, Azul marino, Blanco, Morado, Negro, Rosa",['M'],1
670,4,23,21510,1654.615385,982.943894,22/04/2025 06:58,11/07/2025 07:46,80,0.0494,13,8,0,efectivo,5,1,1,"['CAMISA', 'CONJUNTO', 'GUAYABERA LARGA', 'PLAYERA', 'SHORT']",O,['NIÑO'],"Azul, Azul marino, Beige, Blanco, Gris, Rojo, Rosa, Vino",['M'],0
671,4,24,20268,1689,990.771585,30/03/2025 21:42,18/07/2025 15:01,110,0.036,9,1,1.25,transferencia,8,1,2,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'CONJUNTO CAMISA', 'GUAYABERA LARGA', 'PANTALON', 'PLAYERA', 'VESTIDO']",O,"['NIÑA', 'NIÑO']","Amarillo, Azul, Azul fuerte, Blanco, Naranja, Negro, Rojo, Rosa",['M'],2
672,3,14,11800,1311.111111,623.849064,27/01/2025 12:13,27/05/2025 07:38,120,0.0248,2,53,1.3333,transferencia,7,1,1,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'CONJUNTO CAMISA', 'CONJUNTO GUAYABERA', 'PLAYERA', 'SUDADERA']",O,['NIÑO'],"Azul, Blanco, Naranja, Negro, Rojo, Verde","['M', 'S']",0
673,4,19,18569,1547.416667,866.06105,12/02/2025 09:49,20/05/2025 03:41,97,0.0408,3,60,1.5,efectivo,5,1,2,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'PLAYERA', 'VESTIDO']",O,"['NIÑA', 'NIÑO']","Azul, Azul fuerte, Beige, Blanco, Negro, Verde, Verde mate","['M', 'S']",2
674,4,22,16128,1344,566.374434,21/02/2025 08:22,27/04/2025 04:13,65,0.0606,3,83,2.25,efectivo,6,1,1,"['CHAMARRA', 'CONJUNTO', 'GUAYABERA', 'PANTALON', 'SUDADERA', 'VESTIDO']",O,['NIÑA'],"Amarillo, Azul, Blanco, Morado, Rosa, Verde","['M', 'O', 'S']",1
675,3,9,8350,1043.75,337.673566,06/02/2025 16:59,18/05/2025 16:25,101,0.0294,5,62,1,transferencia,4,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'VESTIDO']",O,['NIÑA'],"Azul, Azul marino, Blanco, Morado, Rosa",['M'],1
